Date,vol_20d
2022-07-14,1.9164073848113863
2022-07-15,1.8919542717462932
2022-07-18,1.6910727368934853
2022-07-19,1.7489242718837539
2022-07-20,1.6502226073146071
2022-07-21,1.6445596242008307
2022-07-22,1.6404679909138078
2022-07-25,1.6011029020390415
2022-07-26,1.6245950345070213
2022-07-27,1.5632802895641322
2022-07-28,1.5575062550049885
2022-07-29,1.5551229125777775
2022-08-01,1.5793195385026644
2022-08-02,1.599398031217314
2022-08-03,1.7518472705505337
2022-08-04,1.7205063326093326
2022-08-05,1.7290459985541633
2022-08-08,1.6732131981721816
2022-08-09,1.679275147191372
2022-08-10,1.7215069709092852
2022-08-11,1.7150188592386983
2022-08-12,1.7442677273844955
2022-08-15,1.618613094386317
2022-08-16,1.5712663813871592
2022-08-17,1.5645290991608414
2022-08-18,1.5642117269718612
2022-08-19,1.6044905868693844
2022-08-22,1.70581900171087
2022-08-23,1.683910742179423
2022-08-24,1.538695238970053
2022-08-25,1.5597675477159845
2022-08-26,1.6690984195118563
2022-08-29,1.6933416594182051
2022-08-30,1.716216328868362
2022-08-31,1.471437679845847
2022-09-01,1.4804366600028265
2022-09-02,1.5017757492026333
2022-09-06,1.5065464450016641
2022-09-07,1.5303709708107867
2022-09-08,1.3765563075016138
2022-09-09,1.471930175188596
2022-09-12,1.660468117341795
2022-09-13,2.0662447661068195
2022-09-14,2.092120667135919
2022-09-15,2.086554345470613
2022-09-16,2.08621850066738
2022-09-19,2.1947317784366804
2022-09-20,2.1978632861912795
2022-09-21,2.2309831779569733
2022-09-22,2.227361468215479
2022-09-23,2.1914068050037407
2022-09-26,2.0644674513380017
2022-09-27,2.0634792110517695
2022-09-28,2.055895820662099
2022-09-29,2.2994339995887816
2022-09-30,2.355549846637742
2022-10-03,2.4890971747094555
2022-10-04,2.5737524481755836
2022-10-05,2.561478168057599
2022-10-06,2.5581846034347846
2022-10-07,2.613114750930955
2022-10-10,2.4100300742236533
2022-10-11,2.088221114211731
2022-10-12,2.0606049719338286
2022-10-13,2.2107247851831615
2022-10-14,2.3007397800228686
2022-10-17,2.329215732081705
2022-10-18,2.3057797331639898
2022-10-19,2.2759949605624454
2022-10-20,2.2746740383123782
2022-10-21,2.3497526550739227
2022-10-24,2.3749436751256146
2022-10-25,2.4109063734303326
2022-10-26,2.435803652937275
2022-10-27,2.2672191738304037
2022-10-28,2.694299463386985
2022-10-31,2.6717228669533775
2022-11-01,2.6623930970179224
2022-11-02,2.8026974164580762
2022-11-03,2.956495410367464
2022-11-04,2.84089006155336
2022-11-07,2.8418193761026727
2022-11-08,2.8329178650904554
2022-11-09,2.931208146027277
2022-11-10,3.482657171811756
2022-11-11,3.405848391032758
2022-11-14,3.3685144113494903
2022-11-15,3.371568673274061
2022-11-16,3.3805153556197816
2022-11-17,3.385941549503302
2022-11-18,3.3389688594850955
2022-11-21,3.3645933236008165
2022-11-22,3.352138130756149
2022-11-23,3.3224064595392035
2022-11-25,3.2765056008655384
2022-11-28,2.829253091936988
2022-11-29,2.844958358355108
2022-11-30,3.0520303854903514
2022-12-01,2.9255398194290163
2022-12-02,2.7409112081923697
2022-12-05,2.75058858382942
2022-12-06,2.8238302940742814
2022-12-07,2.844312499434793
2022-12-08,2.737051219731047
2022-12-09,1.8474428519542492
2022-12-12,1.831489169730061
2022-12-13,1.830802466761689
2022-12-14,1.8335555183215744
2022-12-15,2.0865895700468946
2022-12-16,2.0587489000575583
2022-12-19,2.0592504225507726
2022-12-20,2.031072932806774
2022-12-21,2.088126253858419
2022-12-22,2.112233718545822
2022-12-23,2.090404522238142
2022-12-27,2.04374800426896
2022-12-28,2.09399580034157
2022-12-29,1.8539874976848156
2022-12-30,1.8554010131765573
2023-01-03,1.9779066763510014
2023-01-04,2.0204831654891153
2023-01-05,1.9771699797149078
2023-01-06,2.190719922908519
2023-01-09,2.1668970095962328
2023-01-10,2.1758184438351273
2023-01-11,2.201470964390238
2023-01-12,2.1890892558857793
2023-01-13,2.193645546170806
2023-01-17,1.9441933946235235
2023-01-18,1.9186505048002613
2023-01-19,1.8797831282095305
2023-01-20,1.9213481323292014
2023-01-23,1.919534941956563
2023-01-24,1.8251374767218105
2023-01-25,1.8293122137828208
2023-01-26,1.7953651398409416
2023-01-27,1.5903103532249157
2023-01-30,1.6242363599604963
2023-01-31,1.6253565514110582
2023-02-01,1.27578347593447
2023-02-02,1.435437049089265
2023-02-03,1.3969127967176411
2023-02-06,1.395535858198083
2023-02-07,1.4142178544224808
2023-02-08,1.5311681251986515
2023-02-09,1.529715707970264
2023-02-10,1.5240311854311626
2023-02-13,1.5473863191160189
2023-02-14,1.5660210132778032
2023-02-15,1.5503839498612633
2023-02-16,1.5936008448456418
2023-02-17,1.5944921074928968
2023-02-21,1.6847594885359634
2023-02-22,1.6760066392317658
2023-02-23,1.6676891755682692
2023-02-24,1.7043715273157756
2023-02-27,1.6875980567348736
2023-02-28,1.6184051745569814
2023-03-01,1.6465417207727224
2023-03-02,1.6398339955051802
2023-03-03,1.617038102587065
2023-03-06,1.5757946507226246
2023-03-07,1.5570263723699287
2023-03-08,1.5049666579323862
2023-03-09,1.4896088596194985
2023-03-10,1.513933006130065
2023-03-13,1.544431860450981
2023-03-14,1.517456418964642
2023-03-15,1.5158625978983988
2023-03-16,1.542473568114312
2023-03-17,1.5282398501422505
2023-03-20,1.550792052444969
2023-03-21,1.4134474753829984
2023-03-22,1.4418256017320805
2023-03-23,1.444544797800418
2023-03-24,1.3585566370132824
2023-03-27,1.4056463944444606
2023-03-28,1.407078278004046
2023-03-29,1.3873903679109325
2023-03-30,1.3911147688842571
2023-03-31,1.2318672508505473
2023-04-03,1.1898631456315187
2023-04-04,1.1228698591757682
2023-04-05,1.1721233288404322
2023-04-06,1.0891633252798618
2023-04-10,1.1086262088276695
2023-04-11,1.1191596984807106
2023-04-12,1.1021686946275797
2023-04-13,1.309808431282251
2023-04-14,1.2692685386088878
2023-04-17,1.2557830986732037
2023-04-18,1.2273060420281254
2023-04-19,1.2129163673874699
2023-04-20,1.1984376298761152
2023-04-21,1.2259081811975454
2023-04-24,1.2167684214588634
2023-04-25,1.201134060487582
2023-04-26,1.194429850355542
2023-04-27,1.2747914486969911
2023-04-28,1.2685950366009953
2023-05-01,1.229900198234301
2023-05-02,1.2321096068287112
2023-05-03,1.239723835358742
2023-05-04,1.233127396942333
2023-05-05,1.6088992714693935
2023-05-08,1.5500878485196021
2023-05-09,1.5599626124560653
2023-05-10,1.5561992992517364
2023-05-11,1.3878152624080051
2023-05-12,1.395548682507667
2023-05-15,1.399702717305904
2023-05-16,1.3947581889367588
2023-05-17,1.390236962161085
2023-05-18,1.4032865826210479
2023-05-19,1.3738564687589212
2023-05-22,1.3872119007301709
2023-05-23,1.4192357183379047
2023-05-24,1.4181387403436716
2023-05-25,1.2871408399163526
2023-05-26,1.3115217601431268
2023-05-30,1.324781260341529
2023-05-31,1.3111856403962896
2023-06-01,1.3250462966681267
2023-06-02,1.2851637397343507
2023-06-05,0.8393879411142263
2023-06-06,0.8424955290084062
2023-06-07,0.8276391851877273
2023-06-08,0.8621494394837609
2023-06-09,0.8618336467042543
2023-06-12,0.8927170257279492
2023-06-13,0.8917135606874578
2023-06-14,0.888517567761164
2023-06-15,0.9055853600252651
2023-06-16,0.8984030177013094
2023-06-20,0.8985873484265928
2023-06-21,0.8995400299731274
2023-06-22,0.8445761989891003
2023-06-23,0.8535037787779595
2023-06-26,0.8901294533361406
2023-06-27,0.8963633427778669
2023-06-28,0.8833434817945766
2023-06-29,0.8801196622775928
2023-06-30,0.9453508118262921
2023-07-03,0.979367004916436
2023-07-05,0.9702849737974414
2023-07-06,0.9625502643419046
2023-07-07,0.9519704992090022
2023-07-10,0.9603377716809511
2023-07-11,0.9669199121866252
2023-07-12,0.9281056459699111
2023-07-13,0.9239863218954771
2023-07-14,0.9236311073707448
2023-07-17,0.9653467728779942
2023-07-18,0.9507981485325722
2023-07-19,0.9553151621529239
2023-07-20,0.9805083366493775
2023-07-21,0.9398648102941519
2023-07-24,0.9390670779785473
2023-07-25,0.9153389436663253
2023-07-26,0.8667819618904161
2023-07-27,0.8786488753671889
2023-07-28,0.9216817059566571
2023-07-31,0.7734689823708505
2023-08-01,0.7571038051303361
2023-08-02,0.8291016525348669
2023-08-03,0.8446748916453655
2023-08-04,1.3624378820317993
2023-08-07,1.390944789341686
2023-08-08,1.4019866301454573
2023-08-09,1.3842452383222719
2023-08-10,1.3749698638112635
2023-08-11,1.3743005374560804
2023-08-14,1.3221464232489124
2023-08-15,1.3311070589885945
2023-08-16,1.3042771851936439
2023-08-17,1.317498996668837
2023-08-18,1.3287601490946022
2023-08-21,1.3432961480186045
2023-08-22,1.3572416238854643
2023-08-23,1.4679206562895435
2023-08-24,1.5532353176662554
2023-08-25,1.5481083151208195
2023-08-28,1.5678210961169972
2023-08-29,1.671573483978155
2023-08-30,1.7124928878556347
2023-08-31,1.706741118523182
2023-09-01,1.3009485237482528
2023-09-05,1.2187985713575924
2023-09-06,1.4946726623838464
2023-09-07,1.6289054533986125
2023-09-08,1.6304209498137152
2023-09-11,1.63663604315014
2023-09-12,1.6681526955580892
2023-09-13,1.670372262877048
2023-09-14,1.6805406584152751
2023-09-15,1.6492562041152243
2023-09-18,1.6896666224623627
2023-09-19,1.6868175100048883
2023-09-20,1.7415756838266374
2023-09-21,1.6687723816252078
2023-09-22,1.5727770464174022
2023-09-25,1.554215756684379
2023-09-26,1.6170694359454083
2023-09-27,1.5198628413293804
2023-09-28,1.4282802761721702
2023-09-29,1.432892412720696
2023-10-02,1.4699193137990574
2023-10-03,1.466065533952994
2023-10-04,1.290739499970126
2023-10-05,1.1421060806853636
2023-10-06,1.1905199388108647
2023-10-09,1.1966624090861009
2023-10-10,1.1314954465103768
2023-10-11,1.1024480247940216
2023-10-12,1.0928549067977267
2023-10-13,1.1177671440240948
2023-10-16,1.0546094893577895
2023-10-17,1.0634689960774448
2023-10-18,0.9755210356643194
2023-10-19,0.9540906657827313
2023-10-20,1.00549021641139
2023-10-23,0.988885007167791
2023-10-24,0.8356140365941244
2023-10-25,0.8683677621030407
2023-10-26,1.0295147953441186
2023-10-27,1.0456454535663262
2023-10-30,1.0270619737374016
2023-10-31,1.0173287837561888
2023-11-01,1.0923970480066192
2023-11-02,1.1766773408439417
2023-11-03,1.1361999297393346
2023-11-06,1.1686616825989058
2023-11-07,1.207870844168102
2023-11-08,1.2026490758002146
2023-11-09,1.2010017739553862
2023-11-10,1.273548791541421
2023-11-13,1.2950289444040202
2023-11-14,1.298345289404238
2023-11-15,1.275249197564588
2023-11-16,1.2737011656877721
2023-11-17,1.2002515006194867
2023-11-20,1.2002002433335466
2023-11-21,1.2175674657951179
2023-11-22,1.1394220400141124
2023-11-24,0.944041260830177
2023-11-27,0.9582131598857015
2023-11-28,0.9490461453700109
2023-11-29,0.9795641239685898
2023-11-30,0.9276672121409172
2023-12-01,0.848753618339506
2023-12-04,0.877565099562485
2023-12-05,0.9304737740149657
2023-12-06,0.9194570200308104
2023-12-07,0.9315265196822934
2023-12-08,0.9259137125795538
2023-12-11,0.8748109224802941
2023-12-12,0.8489242197152663
2023-12-13,0.8677740436314659
2023-12-14,0.8688994764777812
2023-12-15,0.8632014730663107
2023-12-18,0.8941953185500437
2023-12-19,0.8807890842227241
2023-12-20,0.9141013234233724
2023-12-21,0.9132321197960671
2023-12-22,0.9071456972382176
2023-12-26,0.9102518768201745
2023-12-27,0.9086254567401153
2023-12-28,0.8973252777751096
2023-12-29,0.9077514262900346
2024-01-02,1.2075031568995098
2024-01-03,1.2013604546652
2024-01-04,1.1035724196447794
2024-01-05,1.1020644914563436
2024-01-08,1.2271909586573093
2024-01-09,1.2061146844239707
2024-01-10,1.1947787682500348
2024-01-11,1.172981598455634
2024-01-12,1.0901778408693892
2024-01-16,1.1050813518512825
2024-01-17,1.1052666967017006
2024-01-18,1.3652962167258262
2024-01-19,1.4115346184069069
2024-01-22,1.423783270345793
2024-01-23,1.43172325130055
2024-01-24,1.4280827303368515
2024-01-25,1.4269748321134077
2024-01-26,1.4423424681791541
2024-01-29,1.443283648872899
2024-01-30,1.5006523385127382
2024-01-31,1.336627202332336
2024-02-01,1.3582392164247101
2024-02-02,1.3295961574468695
2024-02-05,1.3373366640449946
2024-02-06,1.2425686561914928
2024-02-07,1.240176582065696
2024-02-08,1.2448687125672857
2024-02-09,1.2436636740295275
2024-02-12,1.2633541084897482
2024-02-13,1.2580040702056074
2024-02-14,1.2571635771027994
2024-02-15,1.0060456895261873
2024-02-16,0.9370019643494609
2024-02-20,0.8726401533786982
2024-02-21,0.8596558338660341
2024-02-22,0.9190550901796668
2024-02-23,0.9336922839960908
2024-02-26,0.9290257490324367
2024-02-27,0.9608117597856488
2024-02-28,0.8820167663243369
